"","x1","x2","x3","x4","x5","x6","y"
"1",1.2339085387066,1.64635491324589,1.20110263489187,0.160410690121353,1.3613727199845,0.799471938982606,13
"2",0.442541858647019,1.21305114403367,1.18437488609925,1.74976689880714,0.227195712737739,0.64405881986022,3562
"3",1.99862853856757,1.5930566014722,0.639191135764122,1.18170673632994,0.204207450151443,0.252437594346702,506
"4",1.06818132055923,0.0968812517821789,1.11023810785264,1.4918181351386,0.751404683571309,1.10424048407003,283
"5",1.07111218571663,1.69444986572489,0.233061308972538,0.373959383927286,0.269107496365905,1.21007723174989,100
"6",1.41786844935268,1.09030685806647,1.64047132758424,1.3313902230002,1.32700881035998,1.36344099650159,250
"7",1.4319815998897,0.633904775138944,1.09648973541334,0.872565064579248,0.0577032067812979,1.4757811925374,61
"8",1.69376891897991,1.53865256719291,1.59419389488176,0.254398053046316,0.463566552381963,0.445178197231144,389
"9",1.40297644631937,1.89875933201984,0.300233562476933,0.808674160856754,1.37713025836274,0.160880893003196,15
"10",1.95703842304647,1.07793321600184,0.380305182188749,1.66762546123937,0.620296494103968,0.303319853264838,268
"11",0.659281915053725,0.527353579644114,0.847829712089151,0.976994429249316,0.480983051471412,0.130578433629125,140
"12",1.39287802111357,1.30066058970988,0.936971871182323,1.31137199699879,1.56676124408841,0.434060873929411,17
"13",0.501078760717064,0.167704118415713,0.331774249207228,0.751838966738433,1.92452649865299,0.763267433270812,2
"14",0.357695631217211,1.2758000981994,0.69799969997257,1.46229516994208,0.695594054181129,0.934516709763557,201
"15",1.96878440305591,0.796826970297843,1.0460697025992,0.677292864769697,0.806155221071094,1.37682895408943,176
"16",0.353001996874809,1.79924207925797,1.62539274943992,1.3290183627978,0.406655179336667,1.17272174125537,3373
"17",1.44738937402144,1.90703737083822,0.0347987283021212,0.305884409695864,0.0347506343387067,0.369102124124765,170
"18",1.22721993969753,1.65126302512363,1.2889918666333,1.88936206605285,0.617374443914741,0.350892298389226,3208
"19",0.700931187253445,0.0109009579755366,1.67201286368072,1.72844791226089,0.558336234185845,0.115243796259165,498
"20",1.1140876733698,0.879166323691607,0.0646635689772666,0.939934815280139,1.96169609250501,0.0163949830457568,6
"21",1.52834155363962,1.00963724730536,1.2893786705099,1.58647861052305,0.604525433853269,0.614783823955804,1112
"22",1.33960264362395,0.587550734635442,0.0371895511634648,0.81917824363336,1.38467068085447,0.666964949574322,5
"23",1.9123958251439,1.95011224737391,1.52903567347676,1.13410543650389,1.39269148278981,0.533344698138535,178
"24",1.03530413936824,0.259150283411145,1.36550764879212,1.06820213748142,0.0515539851039648,0.640103755053133,1185
"25",1.71772180497646,0.699566673487425,1.93983668740839,1.03084287885576,0.531034955289215,0.493451213464141,1198
"26",1.68261673348024,1.1784869725816,1.01235407078639,0.294033110607415,1.51886630617082,0.0980422794818878,18
"27",1.5630892063491,1.63757686968893,0.691871846094728,1.71904428629205,1.15236949268728,0.824690081179142,1154
"28",1.0974974995479,0.266904569230974,0.779102307278663,0.302529118489474,0.711980616208166,1.47239987272769,4
"29",1.0416307062842,0.147580487653613,1.08784675365314,1.29562942031771,0.15349977882579,1.30202158400789,571
"30",0.565210738684982,0.0227634687907994,0.00362242432311177,0.652672856114805,1.95083518093452,0.783173420466483,0
"31",0.278498510830104,0.262026350945234,0.553086874540895,0.280955852009356,1.31157327303663,0.420060410629958,3
"32",0.936152522452176,0.412278354167938,1.50024330383167,1.62817532755435,0.468028665985912,1.11912113986909,1154
"33",0.992933859117329,0.330246290192008,1.32523822411895,1.14972179522738,1.75458778208122,0.584232360124588,23
"34",0.965158965904266,1.0364399459213,0.627796752378345,1.13981137797236,0.898415072355419,1.14135861909017,45
"35",1.95770878018811,0.94643289456144,0.585245547816157,1.88660896429792,1.25583801325411,1.77505905507132,66
"36",1.74484970793128,1.05992634082213,0.170769820455462,0.529428854584694,1.78711251076311,0.501005030237138,0
"37",0.265567193739116,0.0323675503022969,1.75432616751641,0.802500514313579,0.31011427519843,0.676668731961399,377
"38",0.135153346695006,0.312901363708079,1.41239061253145,0.890825245529413,1.75136525277048,1.64202268933877,6
"39",1.74499304685742,0.206416999921203,1.47770895482972,1.26839718408883,1.08065462391824,1.13073580199853,249
"40",0.0738906688056886,0.931458231061697,1.7078488538973,1.1887056757696,1.41463924851269,0.648344035726041,95
"41",0.538625625427812,1.06639334000647,0.902882816735655,0.900759564246982,1.678750410676,0.116501906886697,8
"42",1.26719285314903,0.695097720716149,1.81403242982924,0.501842647790909,0.180192385800183,1.88252650434151,970
"43",0.0282687358558178,1.14937821775675,1.14649253617972,0.320556581951678,1.72982114134356,1.85753574967384,0
"44",1.99374232115224,0.346967223566025,0.930434629321098,0.576235451735556,1.48217047611251,0.768077334854752,11
"45",0.22410441795364,1.15054526319727,0.604593606200069,0.307046444620937,1.22081019170582,0.134631383232772,9
"46",1.75162046169862,1.65210011834279,1.48270247504115,1.65396452881396,1.02004859782755,1.16856194334105,1392
"47",0.963847183156759,1.17227118741721,1.05420510331169,1.59945199033245,0.684612251352519,0.250024847686291,626
"48",0.0461061862297356,0.149702846072614,0.510976081248373,1.19259532587603,0.931051962543279,1.59279359644279,30
"49",1.89013775112107,0.516458511352539,0.853388139978051,1.60443753423169,1.80170093430206,0.0430721980519593,74
"50",1.33833558484912,0.569942511152476,1.11533376807347,0.978426409885287,1.1052443147637,1.46628629462793,54
