"","x1","x2","x3","x4","x5","x6","y"
"1",0.0440759994089603,1.13045080192387,0.541446462739259,0.0456672515720129,0.290350670926273,1.05218114657328,0.53799537882978
"2",1.22660523932427,0.291567368898541,0.938582706730813,1.26685924781486,1.8644867897965,1.48029990540817,7.95832213668456
"3",1.68716941634193,0.570984293706715,0.972988667432219,1.4889181512408,1.93474934110418,1.83758659427986,10.9271418092288
"4",0.553460771217942,0.521298390347511,0.0403093732893467,1.79307873733342,1.48813472967595,1.05588687676936,6.68003194052614
"5",0.910161709412932,1.97037250315771,1.36822259845212,0.435812618117779,0.84217416960746,1.89068782702088,7.03380119061176
"6",0.302783636376262,1.83984110644087,1.04890928184614,1.97145090671256,1.37920020753518,1.00829111179337,7.53549821130014
"7",1.92945277364925,1.53636773349717,0.330486298538744,1.39625943172723,1.88602970773354,0.887797656934708,1.96009668193472
"8",1.53015966387466,0.947575793135911,0.620601211674511,1.93806160520762,0.800189486704767,1.52921350952238,9.86424363847497
"9",1.34970299340785,1.01142796222121,1.15925955539569,0.118671920150518,1.3427273882553,1.56605296907946,6.91621388584383
"10",0.4151681647636,0.960606411099434,1.36825320636854,1.53771601989865,0.507367952726781,1.07474379707128,7.326036312698
"11",1.28294327808544,0.12863449472934,0.292633951175958,1.27854626951739,1.18571378476918,1.8979366235435,3.98916335509806
"12",1.32159099914134,1.39052812289447,1.54758237767965,0.431689186953008,1.42596953362226,0.572579216677696,0.193930148507417
"13",0.0459354119375348,0.840806354768574,0.792050145566463,0.400984845589846,0.252145250793546,1.91811742074788,1.99296514276759
"14",0.847243634983897,1.22440379858017,1.13702569855377,0.380500627681613,0.435804249253124,1.00560403661802,2.96102523221772
"15",1.76051732711494,1.8218160206452,1.24972270010039,0.854037657845765,1.1095148618333,1.74625450791791,2.93545587624352
"16",0.681726239621639,0.96476113749668,0.951480905525386,0.222135960590094,1.60963867045939,0.574431180953979,-0.534553612094007
"17",1.28501702332869,0.946191478986293,1.25002964725718,1.02544976631179,0.93132313946262,0.284695868846029,8.94665756201887
"18",1.16349148610607,1.96927524078637,1.47585324058309,1.8940465580672,1.65019167633727,1.92090470576659,6.94418292150774
"19",1.87098735990003,1.73441998800263,0.684316128026694,0.481294774916023,1.52398441219702,1.82164243655279,-0.390704593919395
"20",1.22407252155244,1.19852439919487,0.143198505509645,1.3815467976965,0.428388361353427,1.13532535079867,4.5848974851385
"21",0.265261649619788,1.42524045705795,0.114324167836457,0.340743410866708,1.88000193377957,0.834396644029766,-0.357698879760264
"22",0.545255521312356,0.448569075670093,0.395842575468123,1.89096799818799,1.82600767165422,1.71321239648387,8.49293714112198
"23",1.02341247769073,0.739205761346966,0.319080658257008,1.76282502524555,0.184180878568441,1.4303238755092,4.1986745237574
